step,GRU,LSTM,CNN-Transformer
2697,3.271053755780708,5.4174335727476945,6.616773508394058
2698,3.3666001746442693,5.281961793349429,6.731368913164234
2699,3.400775884656608,5.358169581051597,6.655789372879154
2700,3.352502771847484,5.3822066095638945,6.695525032580806
2701,3.3865450774961072,5.441322694840324,6.63909217865581
2702,3.4314438719446585,5.280245865050858,6.726171711460725
2703,3.3808507030953807,5.294527632903367,6.526500139174065
2704,3.340966114118847,5.413029654357185,6.705473117438126
2705,3.379591148712911,5.4464957506076335,6.682856015431448
2706,3.3334177391696245,5.281216043513478,6.483580890320687
2707,3.326205703728483,5.2009551287228355,6.6222157811946625
2708,3.3062776250806536,5.653723845140213,6.559811687575355
2709,3.400857371072147,5.3948143902453385,6.506357405006941
2710,3.2806042167693312,5.2810951736433696,6.395563157499798
2711,3.3969835636176504,5.3861527376875085,6.457698802159325
2712,3.3441984909793834,5.278403262791338,6.587269325548975
2713,3.248080663262222,5.369311905798235,6.587932089857633
2714,3.335269703373349,5.290433464283202,6.4983230203452
2715,3.2107277592844774,5.275672499173886,6.573046977951449
2716,3.3458469103841737,5.2473940640692,6.57597305712381
2717,3.3576760872105247,5.106379312905527,6.505545785799087
2718,3.282640297150566,5.437452799216514,6.428370905083469
2719,3.317279639667577,5.142178797518059,6.514587947141513
2720,3.4076548642695172,5.093184013795427,6.511573719467767
2721,3.283504972567871,5.2009220848998226,6.520009338689198
2722,3.2546928208251926,5.119252264688297,6.528974564782385
2723,3.3805678396077687,5.203591294343528,6.344589407645857
2724,3.4034610749389738,5.271075854794157,6.406762273165864
2725,3.3043641212655626,5.295542370884091,6.289836658890429
2726,3.3536006877491715,5.271375353134432,6.49583339261212
2727,3.3689501058177767,5.153408668742513,6.413615529811219
2728,3.2636014479458813,5.183181775448739,6.459773432624089
2729,3.2753102925174025,5.213444001103808,6.302144653301703
2730,3.359969809550436,4.991495228367084,6.527352438736735
2731,3.381527872041561,5.219136199735943,6.314987739411558
2732,3.3242728496475906,5.011338882592137,6.467948161415402
2733,3.2509903115287218,5.356283239053525,6.411056021405709
2734,3.3931868810990173,5.107166812746797,6.382291470437443
2735,3.266138650392136,5.124691731838109,6.371852155314308
2736,3.274784249164661,5.061961789869703,6.338630316191057
2737,3.307512545773511,5.071882127397775,6.489694824735406
2738,3.3669587635094906,5.358429480156433,6.383686292847432
2739,3.3308052020387824,5.221393350204929,6.277932944628627
2740,3.3077059109932976,4.968968485839271,6.345743342762697
2741,3.3089838669858107,5.271039207380499,6.383913610916783
2742,3.2868525498716537,5.236868838033441,6.442854747320639
2743,3.3114417392941964,5.086548153050266,6.320242678780575
2744,3.155915277696049,5.142662487861844,6.323370669194496
2745,3.266421997238101,5.10802081634438,6.366246937315423
2746,3.2921781258613603,5.304495032622719,6.432425313488097
2747,3.221421553886495,5.025529499698067,6.251429584321023
2748,3.2971492226530743,5.117880905924862,6.3999367868552
2749,3.266470863866492,5.05878659959453,6.321161844569231
2750,3.363330147158493,4.956818372858904,6.331310663923668
2751,3.3530698547194837,5.318007463822795,6.516569697927676
2752,3.2499916648235843,4.979608021287673,6.340104284090935
2753,3.2646037008424065,5.118898246301915,6.415775113292109
2754,3.267312419317979,4.922135234495197,6.412689830680927
2755,3.2472916027205363,5.055817160039122,6.260750872264122
2756,3.2784911721286982,5.137638518634469,6.207695804759005
2757,3.2296917330666792,5.0128836378146255,6.421378460301072
2758,3.2099415502494213,5.154149990718709,6.2695861102492625
2759,3.2964749252946404,5.068875151858043,6.223901767538312
2760,3.295683456748899,5.2122928894531455,6.440091901115105
2761,3.222859369044747,5.233161186355669,6.277602384891028
2762,3.306711673824616,5.039205235246888,6.298706884693709
2763,3.2292343265729464,5.106640775234047,6.520003055987608
2764,3.2723413508811534,5.118592776518105,6.231011382103214
2765,3.299570730478703,5.163653082684316,6.265215269828293
2766,3.2557439071201144,5.104816858450308,6.331059950285111
2767,3.2790331508257218,5.124248662701469,6.350921305294717
2768,3.2293467569616907,5.082922849968052,6.3011353034495805
2769,3.244217607714139,5.121008983240431,6.282621160185967
2770,3.242621226581248,5.2416845548590025,6.498975795745759
2771,3.2144591052665348,5.179086836293358,6.402260259243406
2772,3.2418237018530585,5.187372815352781,6.431260750945179
2773,3.1721064451465733,5.192502038190422,6.3768741345093245
2774,3.2238551851979214,5.107939078448214,6.414590637859334
2775,3.2330451724550384,5.1585029172275725,6.469823774329816
2776,3.2333565958894974,5.021576447805882,6.319418465904401
2777,3.2329679091528782,5.260619500804057,6.424411329179515
2778,3.2408323306462696,4.859256830336137,6.463179115785948
2779,3.266770936716585,5.132819226017029,6.535517852961312
2780,3.28540359539164,5.259769675525473,6.57236849905173
2781,3.2080689216347795,5.013601819558736,6.426891682394498
2782,3.179277141639223,5.194435299010661,6.517319851795375
2783,3.186215525087319,5.09100708873765,6.2176988701544
2784,3.2128387205099713,5.126985074355067,6.560733747909805
2785,3.2184844808488626,5.2633938531662245,6.383871921307473
2786,3.1964629826199347,5.193689881013676,6.42819639250613
2787,3.1690397506481403,4.9756804343707595,6.4884615227657
2788,3.2099228988791606,5.086849968689215,6.446731418991419
2789,3.2406841858330497,5.287544475915999,6.480698601364002
2790,3.260248800596837,5.240562585015738,6.598112322083101
2791,3.2015112047516934,5.376275409355207,6.4466099627608155
2792,3.207618053747589,5.375653321230494,6.396777513651978
2793,3.1808191739270444,5.179220918777376,6.635322540375938
2794,3.224468832153854,5.469953179852508,6.539027679563077
2795,3.182506616776445,5.228385317991627,6.6574307547458
2796,3.252472253193462,5.136099270258563,6.579627945117206
2797,3.1334109079340897,5.175548519431556,6.4116535260901095
2798,3.2036116745836356,5.01990072900263,6.576289727557836
2799,3.2355380062396097,5.413046920868005,6.453172031915329
2800,3.228564401290584,5.418700697860929,6.539819043151717
2801,3.352914949711099,5.164657540712138,6.5406082751619925
2802,3.2346444133439136,5.250504514715854,6.424794124897686
2803,3.165843382165477,5.290035756501743,6.496821591496971
2804,3.2101651535567224,5.191715642282248,6.745994502937759
2805,3.1250188568760544,5.119607026385041,6.596473136185165
2806,3.2086945471805453,5.281534501366629,6.571265428114142
2807,3.1699656460724968,5.27799848015483,6.738337640696028
2808,3.2562824298823183,5.278880935139863,6.56968037729035
2809,3.181930922184549,5.347685090286785,6.602214140783445
2810,3.2024652122865747,5.476128946871173,6.697012638079831
2811,3.175421740244017,5.310699532971267,6.593978512479703
2812,3.293038875944723,5.365949483060614,6.574669238325993
2813,3.1889313976080684,5.429549369712493,6.462504661251999
2814,3.2955191668982278,5.420290677314055,6.576356519592159
2815,3.2434972326133242,5.311501187219287,6.584118462842045
2816,3.2257918613547467,5.390697627920163,6.681059536960534
2817,3.2190246132565616,5.443975608092935,6.628156393389237
2818,3.2191778018512074,5.2845896327607615,6.858294858808986
2819,3.10200483889482,5.532019316870378,6.6097408156576565
2820,3.1833453786733963,5.557098528305593,6.815134229875632
2821,3.238449076781382,5.349965457390619,6.729423719345272
2822,3.1926484979374985,5.449939991672186,6.785172055551503
2823,3.1237365924334135,5.503152012487824,6.789120040113876
2824,3.19027913840614,5.3927316779061325,6.560805679685442
2825,3.2770084611340606,5.5038371071312655,6.746180079672903
2826,3.253052143435103,5.48039364360178,6.734975544279572
2827,3.1865122772040473,5.32567435419531,6.674170781526745
2828,3.236090408942365,5.526782128017108,6.810436079396521
2829,3.1690986086176682,5.3792493129291845,6.919843922683628
2830,3.1011369416973458,5.591575132646556,6.57752884168391
2831,3.1390143296174573,5.43891477129409,6.757449733311571
2832,3.2622897217440165,5.498274112892107,6.709369934557703
2833,3.169353829558145,5.659979084599149,6.823579133639221
2834,3.1697930307752453,5.5807156751670135,6.800570665004987
2835,3.1658796115152072,5.431430245685131,6.78692346062201
2836,3.2749881876104485,5.446155957641094,6.899265303844469
2837,3.2599896856480983,5.495953215027782,6.983692283689009
2838,3.2885416779735457,5.6035457492651775,7.074358261641566
2839,3.168561876602958,5.608067218324175,6.810895484381982
2840,3.1902073765106826,5.496037048899742,6.732962949506298
2841,3.098506583409205,5.4716866360859155,6.931886156516475
2842,3.247098534577764,5.624572629190146,7.024453067507419
2843,3.1137764814130238,5.586177542336112,6.96911588913553
2844,3.1819184259104984,5.827973134516061,7.040873594647996
2845,3.115129252856594,5.623734849834099,6.9026069791010505
2846,3.1394663119157773,5.80925387785495,6.880091211331643
2847,3.1259623479421275,5.518471777162598,6.946230723850851
2848,3.136348064659101,5.485794103392954,6.9186139995026315
2849,3.1387025924191896,5.538632180979227,7.006088215939008
2850,3.1371627291288253,5.77699535576926,7.038520942721335
2851,3.2051608469065886,5.841046989942077,7.052597809852761
2852,3.1071695349804904,5.594482527220998,7.017319314852041
2853,3.1723588099035323,5.633813154240097,7.003764114778648
2854,3.2211493004202856,5.570043086153924,7.055181026600956
2855,3.1335116688943536,5.512747279329428,6.8420147685719055
2856,3.1221962266905425,5.772617759671508,7.023222250080561
2857,3.1454871635998622,5.729835799011653,7.017789156146216
2858,3.2149214181612233,5.715228256013334,7.037740175137956
2859,3.1645628411589692,5.580704705103358,7.020671903690786
2860,3.127219585463411,5.891118887867539,7.069100230590173
2861,3.1768975117807683,5.683079161498415,6.995332315866355
2862,3.0965129889330525,5.792944691616389,7.13828678063389
2863,3.184620027057438,5.600165613872364,7.092313736589914
2864,3.1699074096688205,5.7324783763474025,7.072842906797257
2865,3.133012150844501,5.786443913940063,7.011219428379601
2866,3.105399351697452,5.795653045091697,7.1383423026744275
2867,3.1019211995561804,5.78391001901809,7.095606512002559
2868,3.1719232531020114,5.823254801983359,7.024449595581243
2869,3.205559088319139,5.665962859072767,7.08602483842586
2870,3.1111728887807435,5.803816756081203,7.146406105076537
2871,3.1648863600068347,5.800369427962553,7.145576685577255
2872,3.036544958088002,5.816922059748652,7.145629794468084
2873,3.1105952418981784,5.8055948680451515,7.119134286223948
2874,3.1372035361569695,5.675486565036189,7.198701976520251
2875,3.0922032010100313,5.67531488554332,7.22040429534486
2876,3.089793476600106,5.589792227976011,7.184947712961367
2877,3.102161775151314,5.896931561244796,7.083382008271809
2878,3.1490928809139485,5.901735579263786,7.049982033764167
2879,3.1240498187210046,5.906947073161349,7.0951911483956955
2880,3.0204382664728473,5.856721664936356,7.298906637099777
2881,3.025248912092583,5.616007760289156,7.1688839265957265
2882,3.099875285237709,5.729750084232555,7.320022193898907
2883,3.1520380303941242,5.852386683982015,7.143672131878565
2884,2.9907141482045003,5.851641699231803,7.1357848053131905
2885,3.102039102804854,5.818378844440881,7.153586285681699
2886,3.099649971814652,5.879926497472696,7.154975136491892
2887,3.194316538069636,5.846396811607029,7.103110996460515
2888,3.1045863743171833,5.859319784586276,7.075563448006377
2889,3.141925260842864,5.785160091085849,7.209859268829234
2890,3.1287775460071447,5.9489030289555105,7.256236844893998
2891,3.01412577283805,5.80907020100675,7.369345865928101
2892,3.1580043956491695,5.720336792529294,7.140761811153219
2893,3.1293043279780903,5.777363904233656,7.148765652280689
2894,3.1428889322103344,5.82048599198473,7.116605696136275
2895,3.3127289124386374,5.95540740899511,7.269493895936682
2896,3.011153436136375,5.852259653006655,7.245571163519551
2897,3.2005365004336257,5.838154925598738,7.110957838088198
2898,3.098872405385245,5.731989918324721,7.109480413843149
2899,3.1265548682963127,5.935293577167296,7.258203641729153
2900,3.1088569805791164,5.79124110863993,7.2128063018532265
2901,3.088865473725453,5.845925976095511,7.2427712876019665
2902,3.0805308690539257,6.00324050275404,7.111229288227312
2903,3.124443704570663,5.905192599014509,7.031183991082476
2904,3.0310558622766557,5.690385292130214,7.110756352710175
2905,3.143390311533203,5.674954266641265,7.23492662867741
2906,3.0839989654250752,5.843968883188572,7.347741709348432
2907,3.047253077431727,5.727420511332299,7.143251739371856
2908,3.080204286137507,5.911643941038405,7.358229165396683
2909,3.1645113002102234,5.84891043718152,7.240898283512929
2910,3.073836520759551,5.85891784499942,7.061222498246041
2911,3.1174759169149397,5.769200942242538,7.1877408245745125
2912,3.0619559080011025,6.011310534773936,7.237490111518215
2913,3.1353508246914155,6.118529908635314,6.971889046807196
2914,3.130681653906797,5.803312408434118,7.214841259157145
2915,3.1877887675057375,5.8631777288553435,7.254262926971121
2916,3.085532711279179,5.8341217185609535,7.189318005613585
2917,3.1266967550829956,5.794721492690371,7.149238196465679
2918,3.0971210214290217,5.733598177474657,7.136913954750681
2919,3.155965386206623,5.704229235098297,7.128620247630999
2920,3.054184853187393,5.694893872920257,7.049232358028584
2921,3.12633193619768,5.844512992620363,7.084301369227337
2922,3.0783025260043964,5.747365903609466,7.101777256349084
2923,3.0837842242205786,5.536658620766611,7.1397960249072945
2924,3.090538021312615,5.833939773312775,7.081594484926091
2925,3.097519702413333,5.7804067331362745,7.051845379125711
2926,3.078054037164635,5.913493384697685,7.1772077532876395
2927,3.0935594761743768,5.810547383146664,7.140941404050535
2928,3.1606885682950425,5.6195942747148715,7.062837557117022
2929,3.130014518544454,5.538539562557578,7.140980932921012
2930,3.1231596529208163,5.683426423562821,7.05854960193031
2931,3.0558853559525487,5.686552011740058,7.0939936704541875
2932,3.0331612194656907,5.836892306469485,7.160922767890155
2933,3.124349736818185,5.7350294209296155,7.028417226705272
2934,3.119349015708166,5.842454010868011,6.976549375288603
2935,3.1481426959312837,5.589601113969452,7.052187938612294
2936,3.0432731355346334,5.811442888265886,6.948010677104433
2937,3.0609582571224903,5.779682394379272,7.028016169716674
2938,2.9894255229305813,5.498264389133494,7.020722516217251
2939,3.0507407347700983,5.824693555868111,6.838879898972445
2940,3.119157892209487,5.693963664939747,7.0710686288626725
2941,3.04497019165883,5.7158528682262375,7.006490379362024
2942,3.0992850613937564,5.582036514402259,7.107992127581142
2943,3.056702544162579,5.787778249302374,7.022867534965132
2944,3.081397695259238,5.533248120952806,7.056510610930508
2945,3.006777935041789,5.72647747306877,7.084757085773653
2946,3.0673911537393157,5.716621833605275,6.970766576535606
2947,2.9125425752203142,5.528297898187903,6.972848785896013
2948,3.0517237738898353,5.815069194627163,6.8385055196708295
2949,2.9785146429119176,5.630768468099594,7.054892925410868
